time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,degraded_maintenances,critical_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,qlearning_epsilon,total_reward,total_positive_reward,total_positive_reward_qty,total_non_positive_reward,total_non_positive_reward_qty,qtable_size
27300000,NORMAL:0,0.01519756838905775,27300000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,752820,14,12,3,23753000,3547000,1e-06,2869898.9137538,2869918.9137538,752818,-20.0,2,16223
27360000,NORMAL:0,0.01519756838905775,27360000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,754476,14,12,3,23813000,3547000,1e-06,2874970.7887538,2874990.7887538,754474,-20.0,2,16223
27420000,NORMAL:0,0.01519756838905775,27420000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,756131,14,12,3,23873000,3547000,1e-06,2880036.4137538,2880056.4137538,756129,-20.0,2,16223
27480000,NORMAL:0,0.01519756838905775,27480000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,757786,14,12,3,23933000,3547000,1e-06,2885097.0387538,2885117.0387538,757784,-20.0,2,16223
27540000,NORMAL:0,0.01519756838905775,27540000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,759440,14,12,3,23993000,3547000,1e-06,2890161.4137538,2890181.4137538,759438,-20.0,2,16223
27600000,NORMAL:0,0.01519756838905775,27600000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,761094,14,12,3,24053000,3547000,1e-06,2895225.7887538,2895245.7887538,761092,-20.0,2,16223
27660000,NORMAL:0,0.01519756838905775,27660000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,762750,14,12,3,24113000,3547000,1e-06,2900292.6637538,2900312.6637538,762748,-20.0,2,16223
27720000,NORMAL:0,0.01519756838905775,27720000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,764403,14,12,3,24173000,3547000,1e-06,2905350.7887538,2905370.7887538,764401,-20.0,2,16223
27780000,NORMAL:0,0.01519756838905775,27780000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,766059,14,12,3,24233000,3547000,1e-06,2910417.6637538,2910437.6637538,766057,-20.0,2,16223
27840000,NORMAL:0,0.01519756838905775,27840000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,767715,14,12,3,24293000,3547000,1e-06,2915489.5387538,2915509.5387538,767713,-20.0,2,16223
27900000,NORMAL:0,0.01519756838905775,27900000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,769366,14,12,3,24353000,3547000,1e-06,2920540.1637538,2920560.1637538,769364,-20.0,2,16223
27960000,NORMAL:0,0.01519756838905775,27960000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,771023,14,12,3,24413000,3547000,1e-06,2925613.2887538,2925633.2887538,771021,-20.0,2,16223
28020000,NORMAL:0,0.01519756838905775,28020000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,772677,14,12,3,24473000,3547000,1e-06,2930672.6637538,2930692.6637538,772675,-20.0,2,16223
28080000,NORMAL:0,0.01519756838905775,28080000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,774333,14,12,3,24533000,3547000,1e-06,2935744.5387538,2935764.5387538,774331,-20.0,2,16223
28140000,NORMAL:0,0.01519756838905775,28140000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,775987,14,12,3,24593000,3547000,1e-06,2940803.9137538,2940823.9137538,775985,-20.0,2,16223
28200000,NORMAL:0,0.01519756838905775,28200000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,777641,14,12,3,24653000,3547000,1e-06,2945868.2887538,2945888.2887538,777639,-20.0,2,16223
28260000,NORMAL:0,0.01519756838905775,28260000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,779296,14,12,3,24713000,3547000,1e-06,2950933.9137538,2950953.9137538,779294,-20.0,2,16223
28320000,NORMAL:0,0.01519756838905775,28320000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,780950,14,12,3,24773000,3547000,1e-06,2955993.2887538,2956013.2887538,780948,-20.0,2,16223
28380000,NORMAL:0,0.01519756838905775,28380000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,782607,14,12,3,24833000,3547000,1e-06,2961066.4137538,2961086.4137538,782605,-20.0,2,16223
28440000,NORMAL:0,0.01519756838905775,28440000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,784259,14,12,3,24893000,3547000,1e-06,2966123.2887538,2966143.2887538,784257,-20.0,2,16223
28500000,NORMAL:0,0.01519756838905775,28500000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,785914,14,12,3,24953000,3547000,1e-06,2971188.9137538,2971208.9137538,785912,-20.0,2,16223
28560000,NORMAL:0,0.01519756838905775,28560000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,787570,14,12,3,25013000,3547000,1e-06,2976255.7887538,2976275.7887538,787568,-20.0,2,16223
28620000,NORMAL:0,0.01519756838905775,28620000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,789223,14,12,3,25073000,3547000,1e-06,2981313.9137538,2981333.9137538,789221,-20.0,2,16223
28680000,NORMAL:0,0.01519756838905775,28680000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,790880,14,12,3,25133000,3547000,1e-06,2986387.0387538,2986407.0387538,790878,-20.0,2,16223
28740000,NORMAL:0,0.01519756838905775,28740000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,792532,14,12,3,25193000,3547000,1e-06,2991438.9137538,2991458.9137538,792530,-20.0,2,16223
28800000,NORMAL:0,0.01519756838905775,28800000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,794188,14,12,3,25253000,3547000,1e-06,2996515.7887538,2996535.7887538,794186,-20.0,2,16223
28860000,NORMAL:0,0.01519756838905775,28860000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,795842,14,12,3,25313000,3547000,1e-06,3001570.1637538,3001590.1637538,795840,-20.0,2,16223
28920000,NORMAL:0,0.01519756838905775,28920000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,797498,14,12,3,25373000,3547000,1e-06,3006642.0387538,3006662.0387538,797496,-20.0,2,16223
28980000,NORMAL:0,0.01519756838905775,28980000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,799152,14,12,3,25433000,3547000,1e-06,3011701.4137538,3011721.4137538,799150,-20.0,2,16223
29040000,NORMAL:0,0.01519756838905775,29040000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,800806,14,12,3,25493000,3547000,1e-06,3016765.7887538,3016785.7887538,800804,-20.0,2,16223
29100000,NORMAL:0,0.01519756838905775,29100000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,802461,14,12,3,25553000,3547000,1e-06,3021831.4137538,3021851.4137538,802459,-20.0,2,16223
29160000,NORMAL:0,0.01519756838905775,29160000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,804116,14,12,3,25613000,3547000,1e-06,3026897.0387538,3026917.0387538,804114,-20.0,2,16223
29220000,NORMAL:0,0.01519756838905775,29220000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,805771,14,12,3,25673000,3547000,1e-06,3031962.6637538,3031982.6637538,805769,-20.0,2,16223
29280000,NORMAL:0,0.01519756838905775,29280000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,807427,14,12,3,25733000,3547000,1e-06,3037029.5387538,3037049.5387538,807425,-20.0,2,16223
29340000,NORMAL:0,0.01519756838905775,29340000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,809079,14,12,3,25793000,3547000,1e-06,3042086.4137538,3042106.4137538,809077,-20.0,2,16223
29400000,NORMAL:0,0.01519756838905775,29400000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,810734,14,12,3,25853000,3547000,1e-06,3047152.0387538,3047172.0387538,810732,-20.0,2,16223
29460000,NORMAL:0,0.01519756838905775,29460000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,812389,14,12,3,25913000,3547000,1e-06,3052212.6637538,3052232.6637538,812387,-20.0,2,16223
29520000,NORMAL:0,0.01519756838905775,29520000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,814044,14,12,3,25973000,3547000,1e-06,3057283.2887538,3057303.2887538,814042,-20.0,2,16223
29580000,NORMAL:0,0.01519756838905775,29580000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,815698,14,12,3,26033000,3547000,1e-06,3062342.6637538,3062362.6637538,815696,-20.0,2,16223
29640000,NORMAL:0,0.01519756838905775,29640000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,817354,14,12,3,26093000,3547000,1e-06,3067414.5387538,3067434.5387538,817352,-20.0,2,16223
29700000,NORMAL:0,0.01519756838905775,29700000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,819007,14,12,3,26153000,3547000,1e-06,3072472.6637538,3072492.6637538,819005,-20.0,2,16223
29760000,NORMAL:0,0.01519756838905775,29760000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,820663,14,12,3,26213000,3547000,1e-06,3077539.5387538,3077559.5387538,820661,-20.0,2,16223
29820000,NORMAL:0,0.01519756838905775,29820000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,822317,14,12,3,26273000,3547000,1e-06,3082598.9137538,3082618.9137538,822315,-20.0,2,16223
29880000,NORMAL:0,0.01519756838905775,29880000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,823971,14,12,3,26333000,3547000,1e-06,3087663.2887538,3087683.2887538,823969,-20.0,2,16223
29940000,NORMAL:0,0.01519756838905775,29940000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,825627,14,12,3,26393000,3547000,1e-06,3092735.1637538,3092755.1637538,825625,-20.0,2,16223
30000000,NORMAL:0,0.01519756838905775,30000000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,827281,14,12,3,26453000,3547000,1e-06,3097794.5387538,3097814.5387538,827279,-20.0,2,16223
30060000,NORMAL:0,0.01519756838905775,30060000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,828936,14,12,3,26513000,3547000,1e-06,3102860.1637538,3102880.1637538,828934,-20.0,2,16223
30120000,NORMAL:0,0.01519756838905775,30120000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,830591,14,12,3,26573000,3547000,1e-06,3107925.7887538,3107945.7887538,830589,-20.0,2,16223
30180000,NORMAL:0,0.01519756838905775,30180000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,832245,14,12,3,26633000,3547000,1e-06,3112985.1637538,3113005.1637538,832243,-20.0,2,16223
30240000,NORMAL:0,0.01519756838905775,30240000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,833899,14,12,3,26693000,3547000,1e-06,3118049.5387538,3118069.5387538,833897,-20.0,2,16223
30300000,NORMAL:0,0.01519756838905775,30300000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,835553,14,12,3,26753000,3547000,1e-06,3123108.9137538,3123128.9137538,835551,-20.0,2,16223
30360000,NORMAL:0,0.01519756838905775,30360000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,837211,14,12,3,26813000,3547000,1e-06,3128188.2887538,3128208.2887538,837209,-20.0,2,16223
30420000,NORMAL:0,0.01519756838905775,30420000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,838864,14,12,3,26873000,3547000,1e-06,3133246.4137538,3133266.4137538,838862,-20.0,2,16223
30480000,NORMAL:0,0.01519756838905775,30480000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,840519,14,12,3,26933000,3547000,1e-06,3138312.0387538,3138332.0387538,840517,-20.0,2,16223
30540000,NORMAL:0,0.01519756838905775,30540000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,842173,14,12,3,26993000,3547000,1e-06,3143371.4137538,3143391.4137538,842171,-20.0,2,16223
30600000,NORMAL:0,0.01519756838905775,30600000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,843827,14,12,3,27053000,3547000,1e-06,3148435.7887538,3148455.7887538,843825,-20.0,2,16223
30660000,NORMAL:0,0.01519756838905775,30660000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,845482,14,12,3,27113000,3547000,1e-06,3153496.4137538,3153516.4137538,845480,-20.0,2,16223
30720000,NORMAL:0,0.01519756838905775,30720000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,847137,14,12,3,27173000,3547000,1e-06,3158567.0387538,3158587.0387538,847135,-20.0,2,16223
30780000,NORMAL:0,0.01519756838905775,30780000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,848792,14,12,3,27233000,3547000,1e-06,3163632.6637538,3163652.6637538,848790,-20.0,2,16223
30840000,NORMAL:0,0.01519756838905775,30840000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,850447,14,12,3,27293000,3547000,1e-06,3168698.2887538,3168718.2887538,850445,-20.0,2,16223
30900000,NORMAL:0,0.01519756838905775,30900000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,852101,14,12,3,27353000,3547000,1e-06,3173757.6637538,3173777.6637538,852099,-20.0,2,16223
30960000,NORMAL:0,0.01519756838905775,30960000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,853756,14,12,3,27413000,3547000,1e-06,3178823.2887538,3178843.2887538,853754,-20.0,2,16223
31020000,NORMAL:0,0.01519756838905775,31020000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,855409,14,12,3,27473000,3547000,1e-06,3183881.4137538,3183901.4137538,855407,-20.0,2,16223
31080000,NORMAL:0,0.01519756838905775,31080000,0,0,0,147583.33333333334,0,14,3547000,2,12,0,857065,14,12,3,27533000,3547000,1e-06,3188948.2887538,3188968.2887538,857063,-20.0,2,16223
31140000,NORMAL:0,0.01519756838905775,31140000,0,0,0,137000.0,0,16,3547000,3,13,0,858719,16,13,1,27593000,3547000,1e-06,3194238.509498481,3194270.509498481,858716,-32.0,3,16224
31200000,NORMAL:0,0.01519756838905775,31200000,0,0,0,137000.0,0,16,3547000,3,13,0,860375,16,13,1,27653000,3547000,1e-06,3201339.134498481,3201371.134498481,860372,-32.0,3,16224
31260000,NORMAL:0,0.01519756838905775,31260000,0,0,0,137000.0,0,16,3547000,3,13,0,862030,16,13,2,27713000,3547000,1e-06,3208342.634498481,3208374.634498481,862027,-32.0,3,16224
31320000,NORMAL:0,0.01519756838905775,31320000,0,0,0,137000.0,0,16,3547000,3,13,0,863683,16,13,2,27773000,3547000,1e-06,3214418.384498481,3214450.384498481,863680,-32.0,3,16224
31380000,NORMAL:0,0.01519756838905775,31380000,0,0,0,137000.0,0,16,3547000,3,13,0,865338,16,13,2,27833000,3547000,1e-06,3220491.134498481,3220523.134498481,865335,-32.0,3,16224
31440000,NORMAL:0,0.01519756838905775,31440000,0,0,0,137000.0,0,16,3547000,3,13,0,866993,16,13,2,27893000,3547000,1e-06,3226569.884498481,3226601.884498481,866990,-32.0,3,16224
31500000,NORMAL:0,0.01519756838905775,31500000,0,0,0,137000.0,0,16,3547000,3,13,0,868647,16,13,2,27953000,3547000,1e-06,3232647.134498481,3232679.134498481,868644,-32.0,3,16224
31560000,NORMAL:0,0.01519756838905775,31560000,0,0,0,137000.0,0,16,3547000,3,13,0,870304,16,13,3,28013000,3547000,1e-06,3238058.134498481,3238090.134498481,870301,-32.0,3,16224
31620000,NORMAL:0,0.01519756838905775,31620000,0,0,0,137000.0,0,16,3547000,3,13,0,871957,16,13,3,28073000,3547000,1e-06,3243116.259498481,3243148.259498481,871954,-32.0,3,16224
31680000,NORMAL:0,0.01519756838905775,31680000,0,0,0,137000.0,0,16,3547000,3,13,0,873612,16,13,3,28133000,3547000,1e-06,3248181.884498481,3248213.884498481,873609,-32.0,3,16224
31740000,NORMAL:0,0.01519756838905775,31740000,0,0,0,137000.0,0,16,3547000,3,13,0,875266,16,13,3,28193000,3547000,1e-06,3253241.259498481,3253273.259498481,875263,-32.0,3,16224
31800000,NORMAL:0,0.01519756838905775,31800000,0,0,0,137000.0,0,16,3547000,3,13,0,876921,16,13,3,28253000,3547000,1e-06,3258306.884498481,3258338.884498481,876918,-32.0,3,16224
31860000,NORMAL:0,0.01519756838905775,31860000,0,0,0,137000.0,0,16,3547000,3,13,0,878574,16,13,3,28313000,3547000,1e-06,3263365.009498481,3263397.009498481,878571,-32.0,3,16224
31920000,NORMAL:0,0.01519756838905775,31920000,0,0,0,137000.0,0,16,3547000,3,13,0,880230,16,13,3,28373000,3547000,1e-06,3268436.884498481,3268468.884498481,880227,-32.0,3,16224
31980000,NORMAL:0,0.01519756838905775,31980000,0,0,0,137000.0,0,16,3547000,3,13,0,881886,16,13,3,28433000,3547000,1e-06,3273503.759498481,3273535.759498481,881883,-32.0,3,16224
32040000,NORMAL:0,0.01519756838905775,32040000,0,0,0,137000.0,0,16,3547000,3,13,0,883540,16,13,3,28493000,3547000,1e-06,3278568.134498481,3278600.134498481,883537,-32.0,3,16224
32100000,NORMAL:0,0.01519756838905775,32100000,0,0,0,137000.0,0,16,3547000,3,13,0,885194,16,13,3,28553000,3547000,1e-06,3283627.509498481,3283659.509498481,885191,-32.0,3,16224
32160000,NORMAL:0,0.01519756838905775,32160000,0,0,0,137000.0,0,16,3547000,3,13,0,886849,16,13,3,28613000,3547000,1e-06,3288693.134498481,3288725.134498481,886846,-32.0,3,16224
32220000,NORMAL:0,0.01519756838905775,32220000,0,0,0,137000.0,0,16,3547000,3,13,0,888502,16,13,3,28673000,3547000,1e-06,3293751.259498481,3293783.259498481,888499,-32.0,3,16224
32280000,NORMAL:0,0.01519756838905775,32280000,0,0,0,137000.0,0,16,3547000,3,13,0,890159,16,13,3,28733000,3547000,1e-06,3298824.384498481,3298856.384498481,890156,-32.0,3,16224
32340000,NORMAL:0,0.01519756838905775,32340000,0,0,0,137000.0,0,16,3547000,3,13,0,891813,16,13,3,28793000,3547000,1e-06,3303883.759498481,3303915.759498481,891810,-32.0,3,16224
32400000,NORMAL:0,0.01519756838905775,32400000,0,0,0,137000.0,0,16,3547000,3,13,0,893468,16,13,3,28853000,3547000,1e-06,3308954.384498481,3308986.384498481,893465,-32.0,3,16224
32460000,NORMAL:0,0.01519756838905775,32460000,0,0,0,137000.0,0,16,3547000,3,13,0,895122,16,13,3,28913000,3547000,1e-06,3314013.759498481,3314045.759498481,895119,-32.0,3,16224
32520000,NORMAL:0,0.01519756838905775,32520000,0,0,0,137000.0,0,16,3547000,3,13,0,896777,16,13,3,28973000,3547000,1e-06,3319079.384498481,3319111.384498481,896774,-32.0,3,16224
32580000,NORMAL:0,0.05065856129685917,32580000,0,0,0,137000.0,0,16,3547000,3,13,0,898431,16,13,3,29033000,3547000,1e-06,3324138.759498481,3324170.759498481,898428,-32.0,3,16224
32640000,NORMAL:0,0.05065856129685917,32640000,0,0,0,137000.0,0,16,3547000,3,13,0,900086,16,13,3,29093000,3547000,1e-06,3329204.384498481,3329236.384498481,900083,-32.0,3,16224
32700000,NORMAL:0,0.01519756838905775,32700000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,901742,17,14,2,29153000,3547000,1e-06,3334970.8552431623,3335002.8552431623,901739,-32.0,3,16224
32760000,NORMAL:0,0.01519756838905775,32760000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,903395,17,14,2,29213000,3547000,1e-06,3341040.6052431623,3341072.6052431623,903392,-32.0,3,16224
32820000,NORMAL:0,0.01519756838905775,32820000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,905050,17,14,2,29273000,3547000,1e-06,3347119.3552431623,3347151.3552431623,905047,-32.0,3,16224
32880000,NORMAL:0,0.01519756838905775,32880000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,906706,17,14,2,29333000,3547000,1e-06,3353199.6052431623,3353231.6052431623,906703,-32.0,3,16224
32940000,NORMAL:0,0.01519756838905775,32940000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,908359,17,14,2,29393000,3547000,1e-06,3359269.3552431623,3359301.3552431623,908356,-32.0,3,16224
33000000,NORMAL:0,0.01519756838905775,33000000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,910013,17,14,2,29453000,3547000,1e-06,3365346.6052431623,3365378.6052431623,910010,-32.0,3,16224
33060000,NORMAL:0,0.01519756838905775,33060000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,911669,17,14,2,29513000,3547000,1e-06,3371426.8552431623,3371458.8552431623,911666,-32.0,3,16224
33120000,NORMAL:0,0.01519756838905775,33120000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,913324,17,14,2,29573000,3547000,1e-06,3377511.6052431623,3377543.6052431623,913321,-32.0,3,16224
33180000,NORMAL:0,0.01519756838905775,33180000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,914978,17,14,2,29633000,3547000,1e-06,3383576.8552431623,3383608.8552431623,914975,-32.0,3,16224
33240000,NORMAL:0,0.01519756838905775,33240000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,916634,17,14,2,29693000,3547000,1e-06,3389663.1052431623,3389695.1052431623,916631,-32.0,3,16224
33300000,NORMAL:0,0.01519756838905775,33300000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,918286,17,14,2,29753000,3547000,1e-06,3395731.3552431623,3395763.3552431623,918283,-32.0,3,16224
33360000,NORMAL:0,0.01519756838905775,33360000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,919942,17,14,2,29813000,3547000,1e-06,3401811.6052431623,3401843.6052431623,919939,-32.0,3,16224
33420000,NORMAL:0,0.01519756838905775,33420000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,921596,17,14,2,29873000,3547000,1e-06,3407882.8552431623,3407914.8552431623,921593,-32.0,3,16224
33480000,NORMAL:0,0.0303951367781155,33480000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,923252,17,14,2,29933000,3547000,1e-06,3413969.1052431623,3414001.1052431623,923249,-32.0,3,16224
33540000,NORMAL:0,0.0303951367781155,33540000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,924907,17,14,2,29993000,3547000,1e-06,3420047.8552431623,3420079.8552431623,924904,-32.0,3,16224
33600000,NORMAL:0,0.0303951367781155,33600000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,926560,17,14,2,30053000,3547000,1e-06,3426117.6052431623,3426149.6052431623,926557,-32.0,3,16224
33660000,NORMAL:0,0.0303951367781155,33660000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,928215,17,14,2,30113000,3547000,1e-06,3432196.3552431623,3432228.3552431623,928212,-32.0,3,16224
33720000,NORMAL:0,0.0303951367781155,33720000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,929870,17,14,2,30173000,3547000,1e-06,3438275.1052431623,3438307.1052431623,929867,-32.0,3,16224
33780000,NORMAL:0,0.0303951367781155,33780000,0,0,0,136785.7142857143,0,17,3547000,3,14,0,931525,17,14,2,30233000,3547000,1e-06,3444347.8552431623,3444379.8552431623,931522,-32.0,3,16224
